Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Mozambique,MOZ,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.50723107,39.16131059,40.08656832,36.86061993,41.10740552,37.22320206,25.81414485,16.42983912,18.38876306,17.64024929,16.54018086,18.7336323,21.0035443,16.33148993,18.3204863,27.88964909,20.58281374,
Mauritania,MRT,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,26.59800837,49.58411408,43.35024941,64.44069106,41.30931839,35.58087746,38.14061559,28.95296746,28.6462227,32.75290758,32.85372158,31.54743296,29.13988017,27.90381583,41.73764858,41.43700736,37.16806173,29.78428414,49.46975466,46.2892054,41.18292232,43.6826593,42.94400974,32.82814579,,,,,,,,,,,,,,9.212224557,6.76009664,6.820963855,11.57549709,11.46055861,9.719876366,13.17918936,10.25888915,16.68615129,9.401567729,
Mauritius,MUS,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,4.448255486,4.505624225,7.605078127,4.726655677,4.608068365,8.590163902,8.122914978,7.214599429,5.667024761,4.142877609,6.382283588,5.098509636,3.68406065,3.704391799,4.426700913,3.428047993,2.179097105,1.235555806,0.624401078,0.943418966,0.704845066,1.525541399,1.482526962,1.444260773,0.748622657,0.783222597,0.830437156,-0.455966939,0.895784327,0.802934801,0.378849257,1.189523031,1.564275224,2.829828319,1.095047766,2.143344323,1.959370832,1.127485607,0.302738385,0.595628438,0.298466501,0.083103507,0.480155802,0.141063812,2.815514712,2.114043717,
Malawi,MWI,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,22.69630341,24.47000071,22.13352512,26.15084781,27.96471144,25.91660263,43.17285577,25.62693657,48.68327677,66.64400822,67.16641825,77.96543,78.46808751,63.51747974,69.04585436,74.10077023,69.48342048,61.44564527,60.20380019,35.8890211,61.19999447,55.14033794,65.94080718,59.9093694,45.22577002,51.79446875,43.80555513,41.27114525,51.62649447,47.36333376,42.87655913,32.78387735,35.87043145,24.475193,45.04732927,35.10526468,28.07274854,38.37177683,49.57488732,49.61393155,38.39844146,32.83771865,41.38257134,29.85636056,
Malaysia,MYS,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,1.305961632,2.023037359,1.191113139,1.104800258,0.967031537,1.08511935,0.890633522,0.873936225,0.754005723,0.890469688,1.570205611,1.233741966,1.165879453,1.958648765,0.447470022,0.480115491,1.314718347,0.657562062,0.415174411,0.162268274,0.089648311,0.114026881,-0.465477301,-0.239917135,0.276543806,0.174476343,0.04684175,0.030948269,0.088981168,0.103889744,0.231536614,0.020538717,0.150567603,0.110729106,0.079012959,0.087351255,-0.003045727,0.017607615,0.007608519,-0.046684317,0.008116875,-0.000289024,-0.025790406,-0.013104186,-0.013902715,-0.001240687,-0.002518732,0.005311924,
North America,NAC,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,1.25E-05,,9.41E-06,,1.63E-05,1.09E-05,1.38E-05,3.16E-05,5.41E-05,4.15E-05,6.62E-05,4.49E-05,1.57E-05,1.48E-05,1.37E-05,0.000156592,1.38E-05,3.15E-05,4.85E-06,1.11E-05,0.004471187,-0.000513756,-0.000524308,-0.000470148,-0.001066485,-0.000157217,-0.000288459,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.913779184,9.822569061,6.826800404,7.724038373,6.738942582,8.153702633,7.875299158,7.090757158,8.720088241,9.195010324,8.210622008,5.795094081,8.250385515,7.217276043,6.392823089,3.730728449,4.532917027,5.460922462,3.979175864,6.128523678,4.010241488,4.162200971,3.174199793,3.617755783,2.797302426,1.93350982,2.492037831,2.809757162,2.213806615,2.245627338,3.487649962,2.571605115,
New Caledonia,NCL,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,63.06118829,61.32735615,40.0491526,25.01954128,25.32026299,22.64143781,16.27808349,22.97708895,33.37943742,32.38760089,35.10706524,55.76279918,52.76372088,49.2240326,49.54532379,44.09015524,48.27296181,56.44245796,54.73931948,64.11871283,80.0991834,53.37912899,45.28758432,68.11615746,49.32405755,36.85633052,43.0207878,51.17246288,52.49638213,66.25533622,61.45105357,47.73637525,48.44908037,42.79551257,30.55298099,17.64428902,25.39887186,20.07225775,29.55733514,24.41014477,26.17604252,27.11707547,34.02273455,37.84901309,35.39877811,38.65561148,49.52261462,39.95317758,
Nigeria,NGA,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,0.297527085,0.266021814,0.161227312,0.156326991,0.154624017,0.177093308,0.315827292,0.272354362,0.297830763,1.152496328,0.858213369,1.561061345,4.518967661,2.587556054,2.003618952,2.253626161,2.266909156,1.516744935,4.285392962,4.182618737,3.718828357,4.45988434,1.021335575,1.129820788,0.895866985,1.606065205,1.230002527,2.445002378,17.89577057,26.96974362,3.213017098,1.585315456,2.528758965,2.248156743,1.581033161,1.843957964,2.441135227,2.311206755,2.841049912,4.583453227,5.523435482,3.888952523,2.916695191,4.29198497,4.306228258,
Nicaragua,NIC,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,2.558315392,3.758319097,13.93373671,17.48560932,7.697627762,9.482809047,8.6042888,9.084439843,8.411347314,13.41492499,12.71706718,19.68498986,27.57658512,36.18357461,66.74073,43.06177129,25.34426171,37.59966334,38.42211919,54.16063675,18.74457519,26.89285766,26.44516171,21.54021083,36.64860335,18.67369784,31.37083164,41.27573067,21.34610302,15.42960961,15.51115808,11.91382532,14.18038746,9.291453151,7.870165551,7.032247081,6.386212425,5.544693089,5.778680936,5.411126734,6.741642023,4.720524871,5.697821182,6.752303414,8.139976911,
Netherlands,NLD,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,21.66532255,33.45030699,25.20181182,38.64546049,36.0198302,35.6715006,35.89239508,31.29194926,31.01921201,33.41845872,46.99148684,49.59781553,44.1692755,57.16286119,42.26233254,39.08243522,39.09449907,26.39738258,25.84576655,22.94383311,18.72481791,16.21280694,21.05187741,16.8426047,17.0520464,19.7711627,19.2974804,22.63123712,18.12122133,14.52966074,14.93471489,14.88121611,13.79487007,13.75785368,12.79996855,11.37477936,11.0472028,11.47521564,9.994001969,15.70080132,10.44914259,10.48907739,9.604443457,9.506722752,15.95051002,9.110538242,
Nauru,NRU,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7806197,71.44636075,102.9157849,75.35008922,63.55035789,39.62283399,22.96142186,31.12707806,22.94331267,27.61445437,39.00061984,,,,
New Zealand,NZL,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,0.118801683,0.115238966,0.111946502,0.106119869,0.122279423,0.105805914,0.100599511,0.094361566,0.114722429,0.089579895,0.127192224,0.115941444,0.076442143,0.063088826,0.05322563,0.081273006,0.099214186,0.074404432,0.059404303,0.045993921,0.028349491,0.053514267,0.00642779,0.005944983,0.006532437,0.008593407,0.011844117,0.012892678,0.014783378,0.010428777,0.012679852,0.014729502,0.011701574,0.014332874,0.021609322,0.016819979,0.032140011,0.026678578,0.025880358,0.033146247,0.025332171,0.03696994,0.028767223,0.019176778,0.011558093,0.020504983,0.017893626,
Oman,OMN,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,17.57354635,10.1939561,12.19850325,26.14431124,4.128997746,14.60925143,8.276694244,7.563503628,3.636434077,2.012996489,2.748665768,1.75192839,2.833082521,1.571015035,0.159297316,0.729580787,1.717507128,0.280395825,0.748011163,2.305648626,2.923855,1.30951123,1.32639191,1.439178963,6.995808027,0.774939519,1.06503592,0.09925124,0.908211056,0.675791037,0.824029436,0.146904154,0.334036782,0.955090411,0.245221451,0.57323052,-0.074922264,,,,,,,,,,,,
Other small states,OSS,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.980942648,3.349809701,3.170604336,2.542508391,2.36361305,1.941118715,1.965703973,1.701986884,1.473541048,1.468129559,1.785598356,1.554430496,1.195346819,0.972824138,0.891100537,0.936668945,1.080698518,1.177222132,1.176135123,0.939855889,0.873068331,0.821692271,0.653019807,0.614777948,0.661359175,0.705083651,0.675363579,0.647609262,1.050314181,0.752665476,
Pakistan,PAK,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,35.85322758,18.44423046,15.42141674,12.97296327,17.29880336,11.49384203,11.98156471,9.221267726,7.787642176,8.581400095,10.15490923,7.86720137,12.21712262,11.67592436,7.979947329,9.324068534,6.098396792,6.061407163,8.656523467,3.069400037,3.856556474,4.32480442,5.78967661,4.537341059,3.826904297,12.62393059,13.02770393,5.922561322,5.398346186,4.550945665,5.267693198,4.694073611,1.978757874,6.4331059,6.68400775,7.270371523,3.815360531,4.091793871,6.462129729,6.934706547,5.142592049,3.360014793,1.860336228,3.111933143,4.510674984,3.309330699,
Panama,PAN,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,1.569658071,1.067617457,0.682905026,0.295913402,0.250461045,0.291313934,0.440177932,0.895649054,0.759550439,0.551159078,0.680127733,0.577671485,0.42679932,1.784845074,1.606934788,2.483022003,1.000396627,0.437935445,0.471268317,0.632556725,0.524451491,0.290361742,0.2449994,0.262729469,0.356521202,0.335258431,0.397472027,0.284444193,0.22002507,0.266210303,-0.675853078,0.145837014,0.321579936,0.50805336,0.326573633,0.140197501,0.025238616,-0.522311605,0.031438921,0.071776911,0.126823366,0.109766629,0.206075388,0.675169523,0.294790833,
Peru,PER,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,2.828279653,4.983481209,5.38988057,3.663294241,3.309391431,2.665045277,5.043381173,6.132328654,7.764334798,5.512419477,5.116728978,4.945977144,5.819204123,6.633539233,10.40466108,6.293523533,7.969855033,3.802795744,3.132254074,2.700013323,3.056458613,4.000040691,4.401882851,3.591927447,4.165402947,4.362877157,3.887134769,2.93308105,2.255963639,1.736251918,0.957568686,1.06879526,1.250887192,-0.638497481,1.025471263,0.613225173,0.572030673,0.544786496,0.614323809,0.59747301,-0.002083396,0.692314781,0.717412271,0.967688466,0.388755948,
Philippines,PHL,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,3.411585238,3.915058439,3.287318051,2.817259362,3.336292698,2.775363579,3.651692351,3.878725329,5.461409077,10.94963036,6.8246492,6.577296705,5.262029704,6.954371028,5.817936601,8.551235571,6.154380687,3.613381594,2.400677474,1.952575295,1.179272492,1.401162996,1.895111661,1.429605844,1.512081764,1.443881793,1.78343468,1.061133699,1.220488093,1.098709435,1.059240164,0.09511735,0.588173166,0.812817538,-0.174828974,-0.003845686,0.223596671,0.704732631,0.526737522,0.259229437,0.127847284,0.396470063,0.636969539,1.35546508,1.208560634,
Palau,PLW,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.77737743,23.8042617,14.38231248,24.86171719,26.51105017,18.93920309,13.64333423,7.584751707,16.8337331,9.508426677,5.818289576,7.272667532,8.827022093,34.61576295,10.42593855,29.93830551,27.58195041,
Papua New Guinea,PNG,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,34.50407412,30.47340724,28.85009788,23.87075926,20.3810428,19.38853124,19.79589714,21.7589035,20.79340824,19.07157088,17.57757882,18.08426525,16.97200183,16.180592,21.53923791,15.18686407,17.79923325,12.0923323,12.6784587,14.83592246,13.77490427,12.30897273,16.67397184,10.16117268,13.65904514,11.16491385,9.86421489,8.746378294,9.000076445,8.241596785,6.296422352,6.221592073,5.451237291,7.510873512,7.421017069,7.883784225,7.228426879,6.572674975,9.091857515,9.400573843,11.10161869,8.298739664,10.71916308,7.932973488,17.24557856,15.7151385,
Poland,POL,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.49640373,16.46688383,11.90016192,12.84216202,12.63538169,17.10472428,20.78028992,21.42364239,30.08280828,23.73390468,16.89276964,12.9694177,13.35068695,11.69229181,10.24301401,9.711186328,9.057619599,8.550974681,9.818565743,11.90007269,12.38692273,10.53008387,10.08073666,15.20714238,12.98667569,
Puerto Rico,PRI,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,5.15625,6.711043965,6.641635409,4.914445679,3.026022314,3.127377411,4.013481634,6.816164899,5.439135091,4.111010514,3.539729501,4.384379493,4.439207021,4.395806365,6.487600611,2.553862309,5.331790237,2.73216594,3.023613052,2.085661552,1.977769598,1.299939473,1.44598966,1.155779055,1.882242902,1.824005067,1.826312591,2.206434465,1.711724213,0.745409191,1.162424231,1.029399405,1.5951216,1.278902659,1.878303189,0.923806507,0.552412621,0.755467699,0.869035027,0.411148732,0.453427718,0.698567083,0.975127227,1.011650005,0.830752743,2.473529276,1.108281584,
West Bank and Gaza,PSE,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.28726871,16.47116623,17.05777598,18.15212153,16.17073545,23.31782096,36.78446109,43.33429211,41.3735507,36.62579316,28.14386742,36.84461593,40.00848551,53.13666042,56.29705535,46.70816444,41.8533397,31.42356689,37.44760244,33.62404296,24.20133381,30.05773772,24.6827766,24.90036987,24.57331075,24.72375871,21.08189409,
Pacific island small states,PSS,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,15.37851382,14.98743803,11.73520559,12.35016506,12.91567202,10.87091983,10.43700019,12.67283867,20.23689525,15.99414756,12.70243846,12.49888935,11.83325226,14.62962672,16.6950589,26.27305345,20.65891395,18.48917805,14.73427617,18.18772361,17.09016489,18.23212641,20.67479922,18.69607215,15.95487807,14.41857303,16.60768361,15.72599701,15.66958272,13.29076111,19.64638059,19.10267444,19.07384379,18.84713782,17.47090426,14.79771375,16.61008793,13.44787324,15.90880218,15.65455519,15.10801745,29.14164969,29.65932031,
Post-demographic dividend,PST,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,0.038309901,0.033426186,0.031466146,0.021572076,0.015917576,0.012185014,0.02300408,0.007141936,0.007066516,0.00359234,0.005015758,0.003708126,0.003920217,0.003778032,0.006889741,0.003685768,0.003958475,0.000652846,0.004183568,0.012308736,0.022169987,0.018375052,0.015702036,0.01776806,0.021791649,0.013095228,0.013703015,0.011738081,0.00942177,0.00954746,0.010908221,0.010594701,0.009115269,0.009500378,0.011517488,0.011079662,0.009676819,0.009276519,0.009048308,0.014024814,0.015943297,0.030148757,0.012599608,0.01329536,0.012755893,0.025694217,0.01365376,
French Polynesia,PYF,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.81437724,56.18760379,35.08684898,41.13805062,36.22472688,35.35482031,34.02712119,36.39256935,30.22763007,28.61570561,42.88019857,32.0917774,
South Asia,SAS,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,30.81067114,31.5271772,20.81104894,18.5296112,16.49681039,16.8838504,13.96798358,13.78001653,12.90672997,11.7661954,11.14531716,13.47659213,12.16800965,12.37733257,11.39509032,9.806594553,13.59137806,10.2725261,7.728052763,8.79007291,5.137026252,4.744918449,4.190044859,4.412405389,3.764613185,3.119507819,4.856615009,5.412536657,3.986055345,3.503774212,3.484922196,2.759923549,2.842688832,2.198558001,3.148322552,2.61755213,2.362502602,1.891403197,1.892626423,2.100828836,2.314509631,2.083691164,1.897875765,1.365104433,1.741364828,2.343115146,1.757017723,
Saudi Arabia,SAU,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,0.119357159,0.119416017,0.056216601,0.04414571,0.023914646,0.008240524,0.023029966,0.015798175,0.021334542,0.020459254,0.031909747,0.061372006,0.057647346,0.054384098,0.057320064,0.079357663,0.056493781,0.052841163,0.033966125,0.032506504,0.020699904,0.077358817,0.055300643,0.039600707,0.036106837,0.026939944,0.002498594,0.035005022,0.046733953,0.039356718,0.024956264,0.03134755,0.023371899,0.028690434,0.027213636,0.020253145,-0.084925805,,,,,,,,,,,,,,,
Sudan,SDN,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,32.80260407,40.69154151,64.03756306,42.63765626,28.11344569,58.94001067,75.12164983,58.67019138,108.2626087,102.1185156,87.48943823,72.13699606,47.96869789,82.76758343,59.20275761,48.41390192,67.50463352,31.77354152,19.09829413,14.15342324,8.683750153,10.84908602,14.89269067,8.686716533,7.317778499,8.131488155,14.60870216,17.19171091,20.52089179,14.90712303,15.19946535,15.66322691,15.93731363,12.92202482,11.75528618,11.15817351,11.11030843,7.832796943,8.562194849,8.268389068,7.518467645,9.507535885,13.34130471,19.48045701,32.10233733,
Senegal,SEN,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,18.72825239,16.10061175,13.07565317,11.51752861,20.38163399,25.3862308,19.52959559,24.2126365,21.13434041,22.77813282,27.26712779,22.40645405,37.63712214,39.90113831,35.32838961,40.89674305,39.53515876,32.8108635,32.80749916,26.94215946,37.84520124,32.09349451,31.70607415,24.93312611,26.59789886,26.77063307,22.24620084,21.02537618,19.49270607,15.73016008,30.60536862,17.56500987,20.32288946,15.22588785,14.43700984,18.06393911,16.83509412,15.1122471,14.35223005,12.57429103,14.01446021,12.48047865,10.47086571,10.7841732,9.985397547,14.00185578,15.0405342,10.27797626,
Singapore,SGP,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,0.796621023,0.445910241,0.230308224,0.132740203,0.11115002,0.107215849,0.046717855,0.028527609,0.052032724,0.071309533,0.065380651,0.046205667,0.126026805,0.079371665,0.100743696,0.062170382,0.044209108,0.167244697,-0.002469676,0.010042903,0.023572577,0.023691374,0.014205656,0.010759962,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,55.30592884,49.89721379,37.94088198,46.4409019,29.02053979,35.09032698,23.65285722,24.4546821,24.19062336,15.31956875,15.41420638,21.84776512,40.33447339,28.50478933,25.17160853,25.42838957,19.32587254,25.14174176,24.0497872,18.56288071,19.97844043,17.41823589,13.79738814,12.75647961,18.22033225,38.76794523,34.10038332,20.45926141,38.04344971,71.07504408,78.67034431,68.90650505,58.46628734,47.77889743,49.81142165,54.48528055,45.99697003,41.90703903,39.1613818,26.96987323,27.30063069,24.72768224,24.89984403,24.10829569,27.33060719,37.12970751,40.18645691,
Sierra Leone,SLE,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,10.87558593,11.45859545,11.72887086,18.34319223,15.72193116,22.20535974,33.00983527,25.18675001,36.15964474,501.1914047,29.99696903,60.37677924,40.27128172,20.69535517,47.04082825,61.30771989,81.21059452,77.47359681,73.12012925,52.66738722,91.41747462,68.57013747,36.53823851,68.84457325,115.0780604,107.3933804,80.05347414,87.52514201,66.75046884,78.07001941,86.37748369,55.41047461,56.154129,38.47541062,15.63477837,16.35256419,16.58619209,28.03138314,40.32444015,45.40833225,31.69322769,30.22820626,29.68493132,58.87936642,35.74534242,
El Salvador,SLV,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,1.896734576,2.279935087,2.596471064,2.682437371,6.52868741,9.23127378,15.63368032,20.33216277,18.08030331,24.58976844,24.87180667,31.13300866,27.63015194,21.89752443,18.39889264,15.42041414,17.65978975,14.81028611,10.2829687,8.534786445,8.790602704,7.221252043,4.770249835,4.765389952,3.945426154,5.006828783,4.884046611,3.723068018,3.844854574,3.045912512,2.162411427,1.117841689,2.369643298,3.633995029,3.290842033,2.732963675,1.921452501,1.384100231,0.804732567,0.738791605,1.066165337,1.176501461,1.808130168,2.155718284,2.884710615,1.233772529,
San Marino,SMR,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.611307498,3.340580455,3.174825996,3.258153479,5.394684962,4.515739397,2.963817006,1.377015636,1.342761811,2.572740069,5.86061366,3.240309176,1.625235847,1.503982584,1.253325134,
Sub-Saharan Africa (excluding high income),SSA,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,7.732850146,9.135202723,10.14013304,8.510748218,7.583507312,9.517225367,10.55970779,12.51844643,15.08054334,18.86966172,18.67680362,19.05655748,20.05206529,20.40692152,19.98070599,20.99922763,18.7640942,19.65448545,18.12063759,15.25949177,13.30527511,12.97935554,10.89667558,10.77286249,11.30701131,14.61870553,15.20077761,13.36898389,13.21268384,13.94858688,9.594317842,8.633861485,11.35300721,9.36013136,8.341328945,8.133192483,8.019636569,7.728757134,8.657832822,9.9066168,10.08610296,9.197810014,9.237300636,14.17438709,11.10220121,
South Sudan,SSD,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3638771,46.12446211,70.16582339,98.27287374,39.56668523,38.26844366,37.50975569,45.50647972,
Sub-Saharan Africa,SSF,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,7.748891114,9.153796499,10.16707729,8.534821676,7.603666513,9.543468042,10.58128635,12.54195144,15.10888849,18.89800657,18.73692511,19.0878882,20.09012505,20.45566403,20.02203336,21.02659954,18.77678314,19.64119952,18.10383459,15.24702792,13.28650974,12.96154633,10.87209533,10.75942196,11.26365576,14.5990506,15.15729722,13.34010549,13.18428821,13.91231991,9.578212517,8.620891173,11.33654979,9.368524594,8.331318944,8.120003751,8.002591103,7.709008696,8.634733782,9.871473316,10.05025673,9.162177074,9.213432604,14.13335608,11.06629495,
Small states,SST,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.432985669,3.776156447,3.972217544,3.186163555,2.941985393,2.508193986,2.237647305,1.966118208,1.707880455,1.824507149,1.970676664,1.727687864,1.513400032,1.351954367,1.237891174,1.269194094,1.336891802,1.623951364,1.602764053,1.273542241,1.184691809,1.137670617,0.950499289,0.901122988,0.900188986,0.996564492,0.984363553,0.993388374,1.556023506,1.268374918,
